,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,21.0,0.1,0.0,15.0,1.4,0.0,0.0
1,252.0,0.3,0.0,12.0,0.85,0.0,0.0
2,252.0,0.0,0.01,30.0,0.6,0.0,0.0
3,21.0,0.3,0.0025,24.0,1.15,0.0,0.0
4,126.0,0.1,0.01,12.0,1.4,0.0,0.0
5,42.0,0.0,0.01,24.0,0.75,0.0,0.0
6,126.0,0.3,0.001,26.0,1.25,0.0,0.0
7,63.0,0.3,0.005,13.0,0.6,0.0,0.0
8,21.0,0.0,0.0,28.0,0.8,0.0,0.0
9,42.0,0.3,0.0025,12.0,0.95,0.0,0.0
