,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,252.0,0.3,0.005,19.0,1.2,0.0,0.0
1,63.0,0.1,0.0025,30.0,0.75,0.0,0.0
2,63.0,0.1,0.0,23.0,1.25,0.0,0.0
3,252.0,0.3,0.005,10.0,0.8,0.0,0.0
4,252.0,0.3,0.0,19.0,0.8,0.0,0.0
5,42.0,0.2,0.01,18.0,1.15,0.0,0.0
6,63.0,0.2,0.0,12.0,0.8,0.0,0.0
7,63.0,0.2,0.0,8.0,1.2,0.0,0.0
8,63.0,0.0,0.001,29.0,1.25,0.0,0.0
9,21.0,0.0,0.0025,27.0,1.25,0.0,0.0
