,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,63.0,0.3,0.005,11.0,1.0,0.0,0.0
1,252.0,0.0,0.01,12.0,1.45,0.0,0.0
2,126.0,0.2,0.0,31.0,1.2,0.0,0.0
3,252.0,0.2,0.001,10.0,0.75,0.0,0.0
4,21.0,0.3,0.005,24.0,0.7,0.0,0.0
5,21.0,0.2,0.005,9.0,1.4,0.0,0.0
6,42.0,0.0,0.005,28.0,1.15,0.0,0.0
7,21.0,0.2,0.0,19.0,1.2,0.0,0.0
8,63.0,0.2,0.005,27.0,1.2,0.0,0.0
9,42.0,0.1,0.001,8.0,1.0,0.0,0.0
