,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,126.0,1.8,0.0025,28.0,1.0,0.9868291598454952,0.28518716745044353
1,126.0,3.0,0.0025,20.0,0.5,1.3022440629064125,1.0812405289245692
2,63.0,3.0,0.0,12.0,1.0,1.4257122831320046,1.304791976153786
3,21.0,3.6,0.01,12.0,0.9,0.951513090007512,0.9730939744751435
4,126.0,1.8,0.0025,28.0,0.7,0.9603753586856416,0.28518716745044353
