,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,126.0,2.4,0.0,8.0,2.0,1.262478321049281,1.262478321049281
1,126.0,1.2,0.01,28.0,2.0,0.04726393300561742,0.0373957384957447
2,63.0,3.0,0.01,12.0,1.0,1.1585538361642853,0.9730939744751435
3,63.0,3.6,0.01,28.0,2.0,0.4976752416995854,0.4976752416995854
4,63.0,3.6,0.01,16.0,1.0,0.7958808498799229,0.9775237938583007
