,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,21.0,3.0,0.0,28.0,2.0,0.9746892248562555,0.9846695116383718
1,126.0,1.2,0.0,24.0,0.9,0.7241490572459174,0.2901501527428344
2,126.0,1.2,0.0025,24.0,1.0,0.6882447867308434,0.17651152444300178
3,21.0,2.4,0.0025,12.0,0.5,1.5994857884003844,1.2125493965570648
4,21.0,3.0,0.0,8.0,0.5,1.6202494831602496,1.262478321049281
