,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,126.0,1.2,0.01,12.0,1.0,0.9191974261183072,0.776443079111501
1,63.0,1.8,0.0025,12.0,0.9,1.1241512812999903,1.2708538239764466
2,21.0,3.6,0.0025,16.0,0.5,1.6458705187942961,1.2664735856473106
3,126.0,1.2,0.01,20.0,0.9,0.4947785349075812,0.12415183782675865
4,63.0,2.4,0.0,12.0,0.7,1.5806293007106755,1.304791976153786
