,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,252.0,0.2,0.005,31.0,1.45,0.003383955508165747,0.0012625294786016486
1,21.0,0.0,0.0,18.0,0.5,1.5367407592641231,0.6435544791176645
2,42.0,0.3,0.0,11.0,0.65,1.1846075399686191,0.7798501427802638
3,126.0,0.1,0.01,26.0,1.45,6.9200370233741336e-06,9.692578646662215e-07
4,63.0,0.3,0.0,23.0,0.55,1.114235516431548,0.5433682850500341
