,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,126.0,3.6,0.0,12.0,1.0,1.4632602866095752,1.304791976153786
1,21.0,1.2,0.01,12.0,0.9,0.8768087072889668,0.776443079111501
2,63.0,1.8,0.0025,24.0,2.0,0.4146921560620675,0.4146921560620675
3,21.0,1.8,0.0,28.0,1.0,1.9461246008005098,0.40885676686645445
4,63.0,1.2,0.0,28.0,0.7,0.9997896185120474,0.5608158856704492
