,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,126.0,0.1,0.0,20.0,0.5,1.0524666514734926,0.6577654241473699
1,42.0,0.3,0.001,13.0,0.5,1.1415105857834358,0.5086199853939128
2,63.0,0.2,0.0025,22.0,1.45,0.09735423366991179,0.05607065675169799
3,63.0,0.1,0.001,31.0,0.9,0.33009852737227025,0.18074057206555483
4,21.0,0.3,0.01,25.0,0.8,0.049218279944661235,7.640463422052737e-05
