,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,63.0,1.8,0.0,16.0,0.9,1.1029573896159368,1.0332989193484532
1,21.0,3.6,0.01,8.0,1.0,1.3516633918545071,1.0070417690734468
2,21.0,3.6,0.01,24.0,0.7,1.4712648135666146,0.6773306226296172
3,21.0,2.4,0.0025,12.0,1.0,1.5762720935081218,1.2125493965570648
4,63.0,2.4,0.01,24.0,0.5,1.0027872599593795,0.583440701246647
