,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,21.0,3.0,0.0,12.0,0.7,1.5273938621386978,1.304791976153786
1,126.0,1.2,0.0025,12.0,0.7,1.6624835537293468,1.019049920562584
2,126.0,2.4,0.0,24.0,1.0,1.0497417662925457,1.0016383775660402
3,21.0,3.0,0.0025,12.0,1.0,1.5762720935081218,1.2125493965570648
4,63.0,3.6,0.0025,24.0,0.7,1.2590292116733492,0.9588586586061776
