,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,63.0,1.8,0.0025,12.0,0.9,1.1241512812999903,1.2708538239764466
1,126.0,2.4,0.0,24.0,2.0,1.0016383775660402,1.0016383775660402
2,21.0,1.2,0.01,12.0,0.9,0.8768087072889668,0.776443079111501
3,63.0,3.0,0.01,20.0,0.5,1.2208357562207541,0.7933072353201737
4,21.0,1.8,0.01,16.0,1.0,1.351354729756157,0.6872473478468688
