,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,21.0,2.4,0.0,28.0,0.5,1.7364141922497152,0.6948663669060814
1,21.0,2.4,0.0025,16.0,1.0,1.6833244280280901,1.1983026910905024
2,21.0,1.2,0.0,8.0,2.0,1.3928083072389856,1.3928083072389856
3,126.0,1.2,0.0025,24.0,1.0,0.6882447867308434,0.17651152444300178
4,63.0,3.6,0.0,20.0,0.9,1.2488398734793766,1.3563127070860181
