,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,63.0,3.0,0.0,24.0,0.9,1.6804461747758879,1.2801953186043882
1,21.0,1.8,0.0025,16.0,1.0,1.6371512730213993,0.9331688835971788
2,126.0,2.4,0.0,12.0,0.7,1.691343938296143,1.304791976153786
3,126.0,1.8,0.0,28.0,0.7,1.0690595089227688,0.40885676686645445
4,63.0,1.2,0.0025,24.0,1.0,0.5322310028665045,0.17651152444300178
