,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,63.0,1.8,0.0025,8.0,0.7,1.5364749188993991,1.193114945645126
1,63.0,3.6,0.0,28.0,0.9,1.5379235375817415,0.8529068947475145
2,63.0,2.4,0.0,8.0,0.5,1.5326558187066708,1.262478321049281
3,63.0,2.4,0.0,12.0,0.5,1.5962812158710353,1.304791976153786
4,126.0,2.4,0.0,24.0,0.5,1.4636023056352774,1.0016383775660402
