,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,21.0,3.6,0.0025,24.0,1.0,1.7788093338488906,0.9588586586061776
1,126.0,3.6,0.0025,20.0,1.0,1.2399765979727944,1.2248653727308059
2,63.0,3.0,0.01,24.0,1.0,0.8851608256941293,0.7577576718079768
3,21.0,3.0,0.01,8.0,0.9,1.41807181191595,1.0070417690734468
4,63.0,2.4,0.0,24.0,1.0,1.2407751918538275,1.0016383775660402
