,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,63.0,1.8,0.0025,8.0,0.5,1.5115476430237733,1.193114945645126
1,126.0,3.0,0.0025,20.0,2.0,1.0812405289245692,1.0812405289245692
2,63.0,1.2,0.0,20.0,1.0,0.7337048809300456,0.3989852674013749
3,126.0,1.2,0.0,16.0,2.0,0.7822195545832845,0.7822195545832845
4,63.0,2.4,0.0025,16.0,2.0,1.1983026910905024,1.1983026910905024
