,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,63.0,1.2,0.0,24.0,0.5,0.9231812843985744,0.2901501527428344
1,126.0,1.8,0.0025,12.0,0.9,1.425724639521404,1.2708538239764466
2,126.0,3.0,0.0,24.0,0.9,0.9221632962467659,1.2801953186043882
3,63.0,3.6,0.0025,16.0,1.0,0.9952761166356969,1.2664735856473106
4,63.0,3.0,0.0,16.0,1.0,1.0722581164653897,1.3806243635974458
