,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,63.0,3.6,0.0025,24.0,0.9,1.5638543681318926,0.9588586586061776
1,63.0,1.8,0.01,12.0,1.0,1.1601932995594026,1.0206917701082856
2,63.0,3.6,0.0,8.0,0.5,1.5326558187066708,1.262478321049281
3,126.0,2.4,0.01,20.0,1.0,1.0354941855745836,0.768503097124101
4,21.0,2.4,0.01,20.0,0.7,1.066816235229983,0.768503097124101
