,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,21.0,0.1,0.0025,16.0,0.55,0.8686209147412914,0.05252701479795092
1,252.0,0.0,0.01,14.0,1.25,1.7635569773591243e-05,1.966784792798202e-06
2,42.0,0.2,0.005,12.0,1.4,0.10468228481315128,0.06234756308660632
3,126.0,0.3,0.005,11.0,1.45,0.2675895536833455,0.2198697291380528
4,63.0,0.0,0.001,28.0,0.85,0.3778656308925473,0.1616511584427457
