,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,21.0,1.2,0.01,16.0,1.0,0.87370933457553,0.42735292649005613
1,126.0,1.8,0.0025,24.0,1.0,0.8524654079267113,0.4146921560620675
2,21.0,2.4,0.01,12.0,0.5,1.4967143862627412,0.9730939744751435
3,126.0,2.4,0.0025,28.0,0.9,0.6141018241572033,0.5838778064130269
4,126.0,1.8,0.01,24.0,1.0,0.5757395620598499,0.22315797072436988
