,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,21.0,3.0,0.0,8.0,0.9,1.6132416089526793,1.262478321049281
1,126.0,3.0,0.01,8.0,1.0,1.3518437478956216,1.0070417690734468
2,63.0,1.8,0.01,12.0,0.7,1.336277827393895,1.0206917701082856
3,126.0,1.2,0.0025,8.0,0.7,1.5625798072843522,1.310832821073471
4,126.0,1.2,0.01,8.0,0.7,1.4705753420563268,1.0927052427082407
