,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,126.0,3.6,0.0025,28.0,1.0,1.1060417963989628,0.7454734359467567
1,63.0,3.6,0.0025,20.0,1.0,0.994973308830641,1.2248653727308059
2,21.0,1.8,0.01,16.0,0.9,0.9484773160009333,0.6872473478468688
3,126.0,1.8,0.0025,12.0,0.7,1.6550088276706194,1.2708538239764466
4,21.0,2.4,0.01,20.0,2.0,0.768503097124101,0.768503097124101
