,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,21.0,1.2,0.0,24.0,0.7,1.859259992806609,0.2901501527428344
1,21.0,1.8,0.0025,20.0,2.0,0.7817483281449324,0.7817483281449324
2,63.0,2.4,0.01,24.0,0.9,0.8625359014587457,0.583440701246647
3,63.0,3.6,0.0,16.0,0.7,1.5890322412976923,1.3806243635974458
4,63.0,3.0,0.0025,8.0,0.9,1.4316013305720907,1.193114945645126
