,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,21.0,1.2,0.0,8.0,2.0,1.3928083072389856,1.3928083072389856
1,21.0,1.8,0.01,8.0,0.7,1.369656936691275,1.0070417690734468
2,21.0,1.8,0.0,8.0,1.0,1.5823970645979137,1.262478321049281
3,21.0,2.4,0.0025,16.0,2.0,1.1983026910905024,1.1983026910905024
4,126.0,1.8,0.0025,28.0,0.9,0.6117521312022368,0.28518716745044353
