,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,63.0,1.8,0.0,16.0,2.0,1.0332989193484532,1.0332989193484532
1,63.0,1.8,0.01,8.0,0.5,1.4499305220176744,1.0070417690734468
2,63.0,3.6,0.01,28.0,2.0,0.4976752416995854,0.4976752416995854
3,21.0,2.4,0.01,12.0,0.5,1.4967143862627412,0.9730939744751435
4,126.0,1.8,0.0025,28.0,0.9,0.6117521312022368,0.28518716745044353
