,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,21.0,1.8,0.0,8.0,0.7,1.508400259420037,1.262478321049281
1,21.0,3.6,0.01,20.0,1.0,0.8341466866095403,0.9020672366385057
2,21.0,3.0,0.0025,28.0,1.0,0.6623185802653937,0.8524486252021197
3,21.0,3.0,0.01,16.0,2.0,0.9775237938583007,0.9775237938583007
4,21.0,2.4,0.0025,24.0,0.9,0.9020823404757652,0.875108312555832
