,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,21.0,0.0,0.01,18.0,1.35,1.2383818274112448e-05,5.371545868977099e-07
1,63.0,0.0,0.005,17.0,1.3,0.0024661853419325128,0.000687379489014881
2,126.0,0.1,0.0,8.0,0.9,0.9143767779410583,0.6698830735791405
3,63.0,0.2,0.01,24.0,0.6,0.11358373217787956,1.752055641695506e-05
4,252.0,0.2,0.0025,14.0,1.0,0.260932489831489,0.15122183923983148
