,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,63.0,1.8,0.01,12.0,0.5,1.4397038261105604,1.0206917701082856
1,63.0,1.2,0.0,24.0,0.5,0.9231812843985744,0.2901501527428344
2,21.0,3.6,0.01,16.0,1.0,1.3275752689141551,0.9775237938583007
3,63.0,2.4,0.0,24.0,0.9,1.3354343504016661,1.0016383775660402
4,63.0,3.6,0.0025,16.0,0.5,1.7214124641639066,1.2664735856473106
