,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,63.0,2.4,0.01,28.0,0.5,1.0295741605587445,0.34623309572633776
1,126.0,1.2,0.01,28.0,0.9,0.28280088484292815,0.0373957384957447
2,126.0,3.6,0.01,28.0,2.0,0.4976752416995854,0.4976752416995854
3,21.0,3.6,0.0025,12.0,0.5,1.5994857884003844,1.2125493965570648
4,63.0,3.6,0.0025,20.0,0.9,1.1447347286817402,1.2248653727308059
