,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,21.0,2.4,0.0025,28.0,1.0,0.7048337317058866,0.5838778064130269
1,63.0,2.4,0.0025,12.0,1.0,1.3536526539745202,1.2125493965570648
2,63.0,1.8,0.0,16.0,0.5,1.4177156311221717,1.0332989193484532
3,126.0,3.6,0.01,12.0,2.0,0.9730939744751435,0.9730939744751435
4,21.0,3.6,0.01,12.0,0.5,1.4967143862627412,0.9730939744751435
