,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,21.0,2.4,0.0025,28.0,1.0,0.7048337317058866,0.5838778064130269
1,63.0,1.2,0.0025,12.0,0.7,1.4069191512763506,1.019049920562584
2,63.0,1.8,0.0,24.0,0.5,1.1770949107118895,0.5097202141978326
3,63.0,1.8,0.0,28.0,1.0,0.7600337900359424,0.40885676686645445
4,21.0,1.8,0.0,20.0,1.0,1.4774297985980738,0.8898717535605011
