,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,126.0,1.8,0.0,16.0,0.9,1.1447615111617409,1.0332989193484532
1,21.0,3.0,0.0,16.0,0.9,1.4779741169005987,1.3806243635974458
2,21.0,1.8,0.01,20.0,1.0,1.0823339563477754,0.5298713298534892
3,21.0,3.6,0.01,8.0,1.0,1.3516633918545071,1.0070417690734468
4,63.0,1.2,0.0,20.0,0.5,1.1323260731905103,0.3989852674013749
