,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,63.0,1.8,0.0025,8.0,2.0,1.193114945645126,1.193114945645126
1,21.0,3.0,0.0025,12.0,0.9,1.1229526468637037,1.2125493965570648
2,63.0,1.8,0.01,20.0,2.0,0.5298713298534892,0.5298713298534892
3,63.0,1.2,0.0025,8.0,1.0,1.4413799118842001,1.310832821073471
4,63.0,3.0,0.0025,12.0,0.7,1.5271509620541488,1.2125493965570648
