,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,21.0,3.0,0.0,16.0,2.0,1.3806243635974458,1.3806243635974458
1,63.0,2.4,0.0,24.0,2.0,1.0016383775660402,1.0016383775660402
2,63.0,1.8,0.0025,28.0,2.0,0.23219842231522086,0.28518716745044353
3,21.0,3.6,0.01,20.0,0.5,1.5042689316680748,0.9020672366385057
4,126.0,1.8,0.01,20.0,0.7,0.9743541926928383,0.5298713298534892
