,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,21.0,3.6,0.0025,24.0,0.7,1.8074865913350704,0.9588586586061776
1,63.0,3.6,0.01,28.0,0.9,1.003012971962455,0.4976752416995854
2,21.0,1.8,0.01,24.0,1.0,1.1929206270222812,0.22315797072436988
3,21.0,1.2,0.0025,12.0,0.9,1.0398080240585934,1.019049920562584
4,21.0,1.2,0.01,12.0,2.0,0.776443079111501,0.776443079111501
