,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,63.0,2.4,0.0025,28.0,0.9,1.0620407909216008,0.5838778064130269
1,21.0,2.4,0.0025,8.0,0.9,1.5620728161959279,1.193114945645126
2,63.0,1.8,0.01,24.0,0.5,1.0152921576669012,0.22315797072436988
3,126.0,2.4,0.0025,12.0,2.0,1.2125493965570648,1.2125493965570648
4,63.0,2.4,0.0,8.0,1.0,1.504297023413377,1.262478321049281
