,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,63.0,2.4,0.0025,12.0,1.0,1.3536526539745202,1.2125493965570648
1,21.0,2.4,0.0025,28.0,1.0,0.7048337317058866,0.5838778064130269
2,21.0,2.4,0.0025,24.0,1.0,1.6481870256489628,0.875108312555832
3,126.0,1.8,0.0025,28.0,2.0,0.26375738295805196,0.28518716745044353
4,126.0,3.0,0.0025,8.0,0.9,1.4172131971180568,1.193114945645126
