,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,126.0,1.8,0.01,20.0,0.5,1.0868077490974712,0.5298713298534892
1,63.0,3.0,0.0025,20.0,0.7,1.3292014082087062,1.0812405289245692
2,63.0,1.8,0.0025,12.0,2.0,1.2708538239764466,1.2708538239764466
3,21.0,2.4,0.0025,24.0,1.0,1.6481870256489628,0.875108312555832
4,126.0,3.0,0.0025,8.0,0.9,1.4172131971180568,1.193114945645126
