,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,126.0,1.2,0.0025,20.0,1.0,1.0044485652754631,0.29810106490016886
1,126.0,3.6,0.01,24.0,0.5,1.2134530907327368,0.6773306226296172
2,21.0,3.0,0.0025,20.0,1.0,1.48831574151288,1.0812405289245692
3,63.0,3.6,0.01,28.0,1.0,1.0712259995089122,0.4976752416995854
4,126.0,3.6,0.01,12.0,0.5,1.4011129581859294,0.9730939744751435
