,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,126.0,1.2,0.0,12.0,0.9,1.347963838546999,1.115689695135939
1,126.0,1.2,0.0025,12.0,1.0,1.0957399285225329,1.019049920562584
2,21.0,1.2,0.01,28.0,1.0,0.14556444628269502,0.0373957384957447
3,63.0,1.8,0.0,12.0,0.9,1.1777984015551684,1.3671691054067652
4,63.0,1.2,0.0,20.0,0.5,1.1323260731905103,0.3989852674013749
