,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,126.0,3.6,0.0025,16.0,1.0,1.2708637080662213,1.2664735856473106
1,21.0,2.4,0.0025,16.0,0.9,1.3420823051189588,1.1983026910905024
2,21.0,2.4,0.0025,20.0,1.0,1.3860292456756842,1.0792560606023733
3,21.0,3.6,0.0025,8.0,0.9,1.5620728161959279,1.193114945645126
4,126.0,1.8,0.0025,12.0,0.7,1.6550088276706194,1.2708538239764466
