,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,63.0,1.2,0.0025,16.0,2.0,0.6725651695846191,0.6725651695846191
1,21.0,2.4,0.01,24.0,2.0,0.5740244366871482,0.583440701246647
2,21.0,1.8,0.01,16.0,1.0,1.351354729756157,0.6872473478468688
3,63.0,3.0,0.01,12.0,0.9,0.9812335888241043,0.9730939744751435
4,21.0,3.0,0.01,8.0,0.9,1.41807181191595,1.0070417690734468
