,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,126.0,0.0,0.0025,29.0,0.65,0.3171028269778463,0.013991867562539867
1,63.0,0.3,0.0,22.0,1.35,0.6841670268539294,0.5440215959678072
2,42.0,0.3,0.0,10.0,1.3,1.140470708470711,0.7622867319417125
3,63.0,0.0,0.005,28.0,0.95,0.018559000833334168,0.00024528003842995584
4,126.0,0.0,0.0025,15.0,1.4,0.03407081749151138,0.0240033419195907
