,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,21.0,3.0,0.0025,24.0,0.5,1.7126697730626852,1.1229511615113665
1,63.0,3.0,0.01,12.0,0.5,1.4471635845412008,0.9730939744751435
2,21.0,2.4,0.0025,24.0,0.7,1.3298653806543494,0.875108312555832
3,126.0,1.2,0.01,16.0,0.7,0.9711732099375268,0.42735292649005613
4,126.0,3.0,0.01,8.0,1.0,1.3518437478956216,1.0070417690734468
