,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,21.0,3.0,0.0,12.0,0.7,1.5273938621386978,1.304791976153786
1,126.0,2.4,0.0025,12.0,1.0,1.3966225079046872,1.2125493965570648
2,21.0,1.8,0.01,24.0,2.0,0.2324853802742225,0.22315797072436988
3,126.0,1.8,0.01,28.0,0.9,0.33624873677807693,0.09657751130816854
4,126.0,3.0,0.01,24.0,1.0,1.1198246651255972,0.7577576718079768
