,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,21.0,1.8,0.0025,16.0,2.0,0.9331688835971788,0.9331688835971788
1,126.0,1.2,0.01,16.0,0.7,0.9711732099375268,0.42735292649005613
2,126.0,1.8,0.01,8.0,1.0,1.3518437478956216,1.0070417690734468
3,21.0,2.4,0.0025,8.0,0.7,1.4724545872720345,1.193114945645126
4,63.0,2.4,0.0025,24.0,0.5,1.135405829057081,0.875108312555832
