,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,63.0,3.0,0.01,24.0,0.7,1.03420349000122,0.7577576718079768
1,63.0,3.0,0.0,8.0,1.0,1.504297023413377,1.262478321049281
2,63.0,1.8,0.01,12.0,0.5,1.4397038261105604,1.0206917701082856
3,126.0,1.2,0.0025,28.0,0.5,0.9799945599829902,0.28539361694277954
4,21.0,1.2,0.01,8.0,0.7,1.4177437307089025,1.0927052427082407
