,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,21.0,3.0,0.01,8.0,0.7,1.369656936691275,1.0070417690734468
1,63.0,3.0,0.0,12.0,0.9,1.1811956136238329,1.304791976153786
2,126.0,3.6,0.0,8.0,0.9,1.4590363874612953,1.262478321049281
3,21.0,3.6,0.01,8.0,0.7,1.369656936691275,1.0070417690734468
4,126.0,3.6,0.01,12.0,1.0,1.2143287211554155,0.9730939744751435
