,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,126.0,3.6,0.01,8.0,0.9,1.2987776120347565,1.0070417690734468
1,126.0,1.2,0.01,20.0,0.7,0.6982200226325497,0.12415183782675865
2,126.0,2.4,0.0,28.0,0.5,1.3968676818238568,0.6948663669060814
3,63.0,2.4,0.0,24.0,0.9,1.3354343504016661,1.0016383775660402
4,63.0,3.0,0.0,20.0,0.7,1.4168592681550407,1.1987705546568863
