,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,63.0,0.2,0.005,26.0,1.05,0.0268026259856631,0.0025031305024848967
1,126.0,0.0,0.0025,20.0,1.2,0.04692658653762971,0.01774093338685981
2,63.0,0.1,0.005,14.0,1.4,0.017047613598480754,0.007707275863980153
3,252.0,0.2,0.0,13.0,1.0,0.9581825126715251,0.6480125040835931
4,63.0,0.2,0.0025,8.0,0.5,1.288640812732799,0.43719550839479615
