,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,42.0,0.2,0.0025,10.0,0.95,0.6911623792379004,0.286105296770336
1,21.0,0.0,0.01,28.0,1.05,0.00010390381134630505,6.971090570751981e-08
2,252.0,0.3,0.005,21.0,1.15,0.056475333616023256,0.014700321638739512
3,42.0,0.3,0.01,11.0,1.35,0.1178993364670554,0.06181712614756502
4,21.0,0.3,0.005,23.0,0.95,0.09741031293726124,0.009399776580246832
