,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,21.0,0.0,0.001,27.0,0.5,1.0061128121612095,0.16028698218753734
1,126.0,0.2,0.0,14.0,0.65,1.2054644047808039,0.6485962327777919
2,21.0,0.2,0.001,23.0,1.4,0.23595675364923335,0.23627687136341857
3,252.0,0.1,0.0025,8.0,0.8,0.8066241032771924,0.2073840829039745
4,42.0,0.2,0.0,17.0,0.5,1.295179191941296,0.5985027488180099
