,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,21.0,1.8,0.0,12.0,1.0,1.8983271390929783,1.3671691054067652
1,126.0,1.2,0.0025,28.0,1.0,0.4816505963159842,0.28539361694277954
2,21.0,2.4,0.0025,24.0,0.9,0.9020823404757652,0.875108312555832
3,63.0,3.0,0.0025,12.0,1.0,1.3536526539745202,1.2125493965570648
4,126.0,3.0,0.01,16.0,1.0,1.0646291309562066,0.9775237938583007
