,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,63.0,2.4,0.0025,20.0,0.7,1.3316060213099072,1.0792560606023733
1,126.0,2.4,0.0025,12.0,0.5,1.513462993313682,1.2125493965570648
2,63.0,1.8,0.01,20.0,2.0,0.5298713298534892,0.5298713298534892
3,21.0,3.6,0.01,28.0,0.5,1.36164043660052,0.4976752416995854
4,21.0,1.8,0.0,16.0,0.7,1.2931640354449492,1.0332989193484532
