,Beta Range,Alpha,Gamma,Eta,Max Risk,Wealth,No Risk Wealth
0,126.0,3.0,0.0025,24.0,1.0,1.2993423531052706,1.1229511615113665
1,126.0,1.2,0.01,28.0,2.0,0.04726393300561742,0.0373957384957447
2,63.0,3.6,0.01,28.0,0.7,0.8162823974655252,0.4976752416995854
3,21.0,1.2,0.0,28.0,1.0,0.729307363960171,0.5608158856704492
4,63.0,1.2,0.0,20.0,0.7,1.032941771648447,0.3989852674013749
